freehms,gincdif,lrscale,impcntr,euftf,item,group
1,0.6044107594557657,-0.6205560701091674,0.5260601558927794,0.4056340306041807,freehms,1
0.6044107594557657,1,-0.4876125225829924,0.5035085020273048,0.38077852694323217,gincdif,1
-0.6205560701091674,-0.4876125225829924,1,-0.3894182753806541,-0.21563384301791677,lrscale,1
0.5260601558927794,0.5035085020273048,-0.3894182753806541,1,0.14359777434874663,impcntr,1
0.4056340306041807,0.38077852694323217,-0.21563384301791677,0.14359777434874663,1,euftf,1
1,0.24171040065095556,0.33298590022470487,-0.018591917464623735,-0.03761396445782459,freehms,2
0.24171040065095556,1,0.0919758852793453,0.07047955692995855,-0.09439727796202219,gincdif,2
0.33298590022470487,0.0919758852793453,1,-0.05785748582627373,-0.34980371373538066,lrscale,2
-0.018591917464623735,0.07047955692995855,-0.05785748582627373,1,0.30408762821368923,impcntr,2
-0.03761396445782459,-0.09439727796202219,-0.34980371373538066,0.30408762821368923,1,euftf,2
1,0.5102825775626884,-0.06583793659642778,0.03146398104149877,-0.06693900875304762,freehms,3
0.5102825775626884,1,-0.032902196532246034,0.016402210135338238,-0.18175706500596692,gincdif,3
-0.06583793659642778,-0.032902196532246034,1,0.3339652787672684,0.22120139486567789,lrscale,3
0.03146398104149877,0.016402210135338238,0.3339652787672684,1,0.006444804765948866,impcntr,3
-0.06693900875304762,-0.18175706500596692,0.22120139486567789,0.006444804765948866,1,euftf,3
1,-0.5690974237625679,0.08636423577824799,0.2214290339498809,0.05867533544327484,freehms,4
-0.5690974237625679,1,-0.12552347001323033,0.01292849151510768,0.16194428436291222,gincdif,4
0.08636423577824799,-0.12552347001323033,1,-0.05157216877627663,-0.16096227716726016,lrscale,4
0.2214290339498809,0.01292849151510768,-0.05157216877627663,1,0.040540901870523116,impcntr,4
0.05867533544327484,0.16194428436291222,-0.16096227716726016,0.040540901870523116,1,euftf,4
